Time,Latitude,Longitude,Depth(km),Magnitude,Location
2022-06-12T08:16:44.320Z,17.96,-66.78,18.13,2.56,"5 km SE of Indios, Puerto Rico"
2022-06-12T08:08:01.931Z,51.71,178.78,85.37,2.9,"Rat Islands, Aleutian Islands, Alaska"
2022-06-12T08:02:47.102Z,-4.8,143.66,105.46,4.6,"76 km N of Wabag, Papua New Guinea"
2022-06-12T07:38:16.970Z,17.97,-66.97,4.3,2.86,"5 km WSW of Fuig, Puerto Rico"
2022-06-12T07:30:00.760Z,18.87,-64.35,25.0,3.47,"76 km NE of Cruz Bay, U.S. Virgin Islands"
2022-06-12T07:05:50.196Z,0.82,-77.91,14.26,4.0,"16 km SW of Cumbal, Colombia"
2022-06-12T06:57:49.701Z,8.41,-83.0,22.25,4.2,"14 km WNW of Finca Blanco, Panama"
2022-06-12T06:36:31.593Z,-7.8,-13.3,10.0,4.8,"123 km E of Georgetown, Saint Helena"
2022-06-12T06:35:57.740Z,-7.69,-13.41,10.0,4.6,"113 km ENE of Georgetown, Saint Helena"
2022-06-12T06:34:17.178Z,-7.73,-13.59,10.0,4.5,"93 km ENE of Georgetown, Saint Helena"
2022-06-12T06:05:47.263Z,19.13,121.2,31.34,4.1,"57 km N of Namuac, Philippines"
2022-06-12T05:53:21.590Z,17.98,-66.96,8.0,2.78,"4 km WSW of Fuig, Puerto Rico"
2022-06-12T05:50:12.710Z,18.03,-67.0,19.64,2.55,"6 km WSW of Liborio Negron Torres, Puerto Rico"
2022-06-12T05:49:27.251Z,42.25,143.04,55.87,4.0,"55 km E of Shizunai-furukawach?, Japan"
2022-06-12T05:41:22.990Z,17.98,-66.96,4.45,2.71,"5 km WSW of Fuig, Puerto Rico"
2022-06-12T05:20:03.916Z,55.97,-148.64,10.0,2.8,"287 km SE of Chiniak, Alaska"
2022-06-12T05:16:57.070Z,17.96,-66.96,10.95,2.53,"5 km WSW of Fuig, Puerto Rico"
2022-06-12T05:07:12.138Z,-42.45,120.03,10.0,4.5,south of Australia
2022-06-12T05:03:11.228Z,-7.73,-13.61,10.0,4.7,"90 km ENE of Georgetown, Saint Helena"
2022-06-12T04:52:57.097Z,-7.63,-13.66,10.0,4.6,Ascension Island region
2022-06-12T04:35:21.183Z,-4.61,149.54,585.18,4.0,"123 km NNW of Kimbe, Papua New Guinea"
2022-06-12T04:28:37.584Z,-20.27,-175.72,10.0,4.6,"110 km NNW of Nuku‘alofa, Tonga"
2022-06-12T04:04:29.120Z,17.95,-66.96,6.69,2.7,"6 km WSW of Guánica, Puerto Rico"
2022-06-12T03:45:19.800Z,17.95,-66.96,5.0,3.29,"6 km WSW of Guánica, Puerto Rico"
2022-06-12T03:25:26.578Z,-9.83,119.1,29.77,4.6,"129 km W of Waingapu, Indonesia"
2022-06-12T03:18:01.045Z,51.85,178.28,116.15,2.8,"Rat Islands, Aleutian Islands, Alaska"
2022-06-12T02:56:31.159Z,52.06,-172.29,35.0,3.2,"131 km E of Atka, Alaska"
2022-06-12T02:50:37.826Z,-59.64,-25.92,35.0,4.4,South Sandwich Islands region
2022-06-12T02:37:44.708Z,-0.69,-78.11,10.0,4.5,"41 km NW of Archidona, Ecuador"
2022-06-12T02:26:24.896Z,-7.69,-13.62,10.0,5.0,"91 km ENE of Georgetown, Saint Helena"
2022-06-12T02:06:39.560Z,37.56,-118.86,3.79,2.58,"13km SE of Mammoth Lakes, CA"
2022-06-12T01:57:47.583Z,11.03,-86.72,45.45,4.6,"86 km SSW of Masachapa, Nicaragua"
2022-06-12T01:48:12.956Z,-2.98,130.08,10.0,4.4,"134 km ENE of Amahai, Indonesia"
2022-06-12T01:11:56.372Z,54.51,-159.69,35.0,2.6,"105 km SSE of Sand Point, Alaska"
2022-06-12T01:04:01.470Z,19.01,-64.37,9.0,3.57,"87 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-06-12T00:50:07.200Z,6.95,-76.03,10.0,4.6,"15 km WSW of Peque, Colombia"
2022-06-12T00:39:35.785Z,-5.46,149.75,159.33,4.7,"43 km WNW of Kimbe, Papua New Guinea"
2022-06-12T00:29:54.911Z,-24.18,-179.85,495.97,4.2,south of the Fiji Islands
2022-06-11T23:57:36.540Z,47.8,-123.34,41.05,2.81,"34 km SSW of River Road, Washington"
2022-06-11T23:55:32.018Z,-8.29,111.46,108.58,5.0,"36 km SW of Trenggalek, Indonesia"
2022-06-11T23:15:37.880Z,18.76,-68.3,15.45,3.09,"22 km NNE of Punta Cana, Dominican Republic"
2022-06-11T22:46:57.340Z,37.56,-118.86,3.65,2.57,"13km SE of Mammoth Lakes, CA"
2022-06-11T22:37:36.092Z,30.24,142.68,10.0,4.1,"Izu Islands, Japan region"
2022-06-11T22:19:47.990Z,60.59,-141.35,4.7,2.5,"126 km SE of McCarthy, Alaska"
2022-06-11T20:56:25.352Z,-50.51,139.31,10.0,5.4,western Indian-Antarctic Ridge
2022-06-11T20:36:36.784Z,-7.7,-13.58,10.0,4.5,"94 km ENE of Georgetown, Saint Helena"
2022-06-11T20:31:43.802Z,-7.77,-13.54,10.0,4.4,"97 km E of Georgetown, Saint Helena"
2022-06-11T20:13:42.892Z,-15.61,167.74,127.39,4.2,"62 km NE of Norsup, Vanuatu"
2022-06-11T20:00:04.494Z,-7.74,-13.66,10.0,4.4,"85 km ENE of Georgetown, Saint Helena"
2022-06-11T19:11:44.506Z,52.13,-172.86,5.51,3.1,"92 km E of Atka, Alaska"
2022-06-11T19:01:31.599Z,-7.7,-13.65,10.0,4.7,"87 km ENE of Georgetown, Saint Helena"
2022-06-11T18:56:01.751Z,40.83,69.69,25.77,4.2,"7 km ESE of Olmaliq, Uzbekistan"
2022-06-11T18:45:50.688Z,-62.06,161.7,10.0,5.0,Balleny Islands region
2022-06-11T18:34:23.877Z,-20.25,-177.71,515.74,4.3,"278 km WNW of Haveluloto, Tonga"
2022-06-11T18:33:29.135Z,-22.81,171.66,10.0,4.6,southeast of the Loyalty Islands
2022-06-11T18:29:48.519Z,-17.35,167.38,10.0,4.5,"107 km WNW of Port-Vila, Vanuatu"
2022-06-11T18:26:20.975Z,-36.31,178.55,107.36,4.6,"219 km NNE of Opotiki, New Zealand"
2022-06-11T18:16:22.509Z,-2.44,-12.36,10.0,4.6,north of Ascension Island
2022-06-11T18:02:55.957Z,56.06,-150.02,10.0,2.9,Gulf of Alaska
2022-06-11T17:55:02.045Z,-18.97,-12.35,10.0,5.4,southern Mid-Atlantic Ridge
2022-06-11T17:09:11.880Z,-6.66,129.62,166.04,4.3,Banda Sea
2022-06-11T16:41:11.015Z,-7.64,-13.82,10.0,4.7,"72 km ENE of Georgetown, Saint Helena"
2022-06-11T16:37:12.466Z,-18.56,-175.32,188.15,4.9,"141 km W of Neiafu, Tonga"
2022-06-11T16:29:54.120Z,18.57,-67.39,5.98,3.14,"29 km WNW of Aguadilla, Puerto Rico"
2022-06-11T16:03:53.946Z,-62.3,163.5,10.0,4.6,Balleny Islands region
2022-06-11T15:56:43.324Z,54.43,-159.51,10.0,3.2,"119 km SSE of Sand Point, Alaska"
2022-06-11T15:22:09.694Z,-7.59,-13.61,10.0,4.5,Ascension Island region
2022-06-11T15:13:02.802Z,-7.59,-13.21,10.0,4.7,"137 km ENE of Georgetown, Saint Helena"
2022-06-11T15:11:39.308Z,-7.56,-13.64,10.0,5.0,"94 km ENE of Georgetown, Saint Helena"
2022-06-11T14:41:08.831Z,54.29,-35.07,10.0,4.5,Reykjanes Ridge
2022-06-11T14:15:54.460Z,46.96,-112.92,11.16,2.75,"17 km ESE of Ovando, Montana"
2022-06-11T14:11:39.223Z,-20.15,66.33,10.0,5.1,Mauritius - Reunion region
2022-06-11T13:40:08.077Z,-32.39,-67.09,10.0,4.5,"67 km WNW of Villa General Roca, Argentina"
2022-06-11T13:04:59.863Z,55.84,-149.42,10.0,2.7,"263 km SE of Chiniak, Alaska"
2022-06-11T12:54:19.744Z,-7.54,-13.79,10.0,4.3,"81 km ENE of Georgetown, Saint Helena"
2022-06-11T12:50:38.220Z,18.03,-66.76,13.24,2.56,"1 km NNE of Magas Arriba, Puerto Rico"
2022-06-11T12:48:17.040Z,54.5,-159.74,23.13,2.6,"104 km SSE of Sand Point, Alaska"
2022-06-11T12:37:26.278Z,-7.22,-14.17,10.0,4.6,"83 km NNE of Georgetown, Saint Helena"
2022-06-11T12:34:28.939Z,-8.01,-13.51,10.0,4.5,"100 km E of Georgetown, Saint Helena"
2022-06-11T12:27:14.220Z,-21.17,-68.25,128.93,4.8,"159 km NNE of Calama, Chile"
2022-06-11T12:22:12.134Z,-19.65,-177.65,577.44,4.1,Fiji region
2022-06-11T12:00:58.858Z,-7.7,-13.69,10.0,4.6,"83 km ENE of Georgetown, Saint Helena"
2022-06-11T11:19:10.702Z,51.28,-175.02,35.0,3.0,"116 km SSW of Atka, Alaska"
2022-06-11T10:44:40.743Z,54.53,-159.76,26.83,2.8,"101 km SSE of Sand Point, Alaska"
2022-06-11T10:41:18.907Z,-7.75,-13.47,10.0,4.7,"105 km E of Georgetown, Saint Helena"
2022-06-11T10:12:48.353Z,-7.72,-13.62,10.0,4.7,"90 km ENE of Georgetown, Saint Helena"
2022-06-11T09:58:07.167Z,-7.87,-13.55,10.0,4.5,"95 km E of Georgetown, Saint Helena"
2022-06-11T09:57:38.345Z,-7.6,-13.77,10.0,4.6,"79 km ENE of Georgetown, Saint Helena"
2022-06-11T09:42:55.201Z,-65.21,177.84,10.0,5.4,Balleny Islands region
2022-06-11T09:31:32.923Z,-0.17,124.97,63.27,4.5,"163 km S of Tondano, Indonesia"
2022-06-11T09:24:18.176Z,53.59,-163.1,15.25,2.5,"142 km S of False Pass, Alaska"
2022-06-11T09:23:53.427Z,-14.78,-72.46,99.6,4.6,central Peru
2022-06-11T08:47:08.490Z,18.03,-66.76,13.34,2.57,"1 km NNE of Magas Arriba, Puerto Rico"
2022-06-11T08:45:02.793Z,-7.89,-13.58,10.0,4.6,"92 km E of Georgetown, Saint Helena"
2022-06-11T08:27:44.696Z,-7.78,-13.57,10.0,4.6,"94 km E of Georgetown, Saint Helena"
2022-06-11T08:24:07.319Z,32.41,-101.61,3.25,2.8,"16 km SE of Ackerly, Texas"
2022-06-11T08:11:50.914Z,-7.76,-13.62,10.0,4.5,"89 km ENE of Georgetown, Saint Helena"
2022-06-11T08:09:31.941Z,52.03,173.92,23.7,3.7,"Near Islands, Aleutian Islands, Alaska"
2022-06-11T08:06:53.415Z,-7.97,-13.67,10.0,4.8,Ascension Island region
2022-06-11T07:57:05.812Z,-7.82,-13.57,10.0,4.5,"93 km E of Georgetown, Saint Helena"
2022-06-11T07:47:05.140Z,-7.88,-13.59,10.0,4.8,"90 km E of Georgetown, Saint Helena"
2022-06-11T07:41:59.860Z,18.01,-66.83,14.71,2.76,"1 km NNW of Indios, Puerto Rico"
2022-06-11T07:29:54.270Z,-7.99,-13.62,10.0,5.6,"87 km E of Georgetown, Saint Helena"
2022-06-11T07:22:30.897Z,5.75,127.25,10.0,4.3,"137 km ESE of Pondaguitan, Philippines"
2022-06-11T07:04:12.880Z,18.43,-66.24,18.65,3.07,"1 km NNW of Campanilla, Puerto Rico"
2022-06-11T06:59:37.006Z,4.6,-82.67,10.0,4.2,south of Panama
2022-06-11T06:54:39.655Z,51.22,-175.02,35.0,2.9,"122 km SSW of Atka, Alaska"
2022-06-11T06:35:29.964Z,-7.92,-13.67,10.0,5.2,"81 km E of Georgetown, Saint Helena"
2022-06-11T06:17:01.852Z,-11.32,163.08,10.0,4.2,"159 km SE of Kirakira, Solomon Islands"
2022-06-11T06:11:42.043Z,-7.84,-13.68,10.0,4.8,"81 km E of Georgetown, Saint Helena"
2022-06-11T06:09:43.622Z,-7.85,-13.62,10.0,4.5,"87 km E of Georgetown, Saint Helena"
2022-06-11T05:46:33.656Z,56.15,113.45,10.0,4.3,"1 km E of Severomuysk, Russia"
2022-06-11T05:16:50.200Z,53.62,-165.03,57.57,2.7,"74 km SE of Akutan, Alaska"
2022-06-11T05:03:57.888Z,52.24,-175.89,186.1,3.4,"65 km NE of Adak, Alaska"
2022-06-11T04:46:39.921Z,-23.33,168.46,10.0,5.0,"123 km SE of Vao, New Caledonia"
2022-06-11T04:16:42.855Z,31.6,-104.38,7.49,2.6,"63 km S of Whites City, New Mexico"
2022-06-11T03:50:18.797Z,-20.25,-69.13,104.44,4.2,"106 km E of Iquique, Chile"
2022-06-11T03:10:42.859Z,54.47,-159.46,35.0,2.7,"117 km SE of Sand Point, Alaska"
2022-06-11T03:01:06.257Z,54.99,160.39,130.88,4.2,"83 km SE of Atlasovo, Russia"
2022-06-11T02:36:47.089Z,37.7,141.38,87.91,4.0,"40 km NE of Namie, Japan"
2022-06-11T02:05:54.232Z,36.03,31.42,62.57,4.3,Western Turkey
2022-06-11T02:04:58.500Z,18.06,-66.86,15.84,2.56,"2 km NNW of Yauco, Puerto Rico"
2022-06-11T01:49:43.330Z,17.99,-68.16,9.8,3.34,"64 km SE of Boca de Yuma, Dominican Republic"
2022-06-11T01:05:55.209Z,11.98,142.4,70.8,4.5,"285 km WSW of Merizo Village, Guam"
2022-06-11T00:26:40.631Z,0.29,122.2,173.69,4.3,"99 km WSW of Gorontalo, Indonesia"
2022-06-10T23:10:09.357Z,51.83,178.23,120.91,2.9,"Rat Islands, Aleutian Islands, Alaska"
2022-06-10T23:09:21.293Z,36.67,71.18,218.52,3.8,Afghanistan-Tajikistan-Pakistan region
2022-06-10T23:08:14.530Z,18.28,-67.09,15.79,2.63,"3 km E of Espino, Puerto Rico"
2022-06-10T23:07:21.479Z,-35.05,-179.62,10.0,5.6,east of the North Island of New Zealand
2022-06-10T22:57:30.035Z,54.51,-163.15,82.14,2.6,"41 km SSE of False Pass, Alaska"
2022-06-10T22:27:41.054Z,-9.27,125.26,10.0,4.3,"4 km N of Suai, Timor Leste"
2022-06-10T21:55:18.482Z,-40.13,175.25,47.24,4.0,"12 km WNW of Bulls, New Zealand"
2022-06-10T21:43:27.968Z,51.17,178.88,31.59,3.7,"Rat Islands, Aleutian Islands, Alaska"
2022-06-10T20:51:21.586Z,27.72,85.42,15.03,3.6,"5 km NE of Madhyapur Thimi, Nepal"
2022-06-10T20:43:10.184Z,-39.29,-74.83,10.0,4.5,"137 km WNW of Corral, Chile"
2022-06-10T20:18:17.431Z,-20.96,-175.57,121.62,4.8,Tonga
2022-06-10T19:50:54.929Z,54.42,-159.57,18.2,2.7,"118 km SSE of Sand Point, Alaska"
2022-06-10T19:09:34.486Z,43.58,-105.34,0.0,3.3,"23 km SSE of Wright, Wyoming"
2022-06-10T18:49:35.646Z,-24.43,-179.97,459.77,4.4,south of the Fiji Islands
2022-06-10T18:22:22.910Z,18.68,-68.32,45.32,3.33,"13 km NE of Punta Cana, Dominican Republic"
2022-06-10T18:21:25.520Z,52.45,-172.94,208.31,2.7,"90 km ENE of Atka, Alaska"
2022-06-10T18:04:07.302Z,-17.49,-177.02,391.43,4.3,Fiji region
2022-06-10T17:54:27.707Z,55.4,-156.84,5.3,2.6,"139 km SE of Chignik, Alaska"
2022-06-10T17:32:25.403Z,3.43,-82.68,10.0,4.4,south of Panama
2022-06-10T17:23:13.134Z,60.69,-147.4,3.7,2.5,"44 km WSW of Tatitlek, Alaska"
2022-06-10T17:20:07.741Z,51.72,-179.9,18.63,3.1,"225 km W of Adak, Alaska"
2022-06-10T17:16:16.539Z,63.25,-151.72,14.4,3.3,"32 km S of Denali National Park, Alaska"
2022-06-10T17:13:20.843Z,-20.36,-178.13,553.86,4.3,Fiji region
2022-06-10T17:07:46.358Z,4.1,123.06,546.52,4.3,"249 km SSE of Tabiauan, Philippines"
2022-06-10T16:55:40.573Z,51.23,-175.01,33.18,2.8,"121 km SSW of Atka, Alaska"
2022-06-10T16:55:28.720Z,53.61,-166.63,73.74,2.6,"30 km SSW of Unalaska, Alaska"
2022-06-10T16:49:09.172Z,54.55,-159.71,29.29,3.0,"101 km SSE of Sand Point, Alaska"
2022-06-10T16:44:07.688Z,-4.45,102.8,65.93,4.4,"67 km SW of Pagar Alam, Indonesia"
2022-06-10T16:42:07.197Z,-30.11,-178.04,33.86,4.6,"Kermadec Islands, New Zealand"
2022-06-10T16:23:05.260Z,55.38,-156.87,25.1,2.7,"139 km SE of Chignik, Alaska"
2022-06-10T15:40:32.498Z,51.3,-175.01,10.0,2.8,"114 km SSW of Atka, Alaska"
2022-06-10T15:21:19.800Z,19.24,-155.39,33.54,2.69,"10 km ENE of P?hala, Hawaii"
2022-06-10T15:19:56.579Z,54.15,-35.01,10.0,4.3,Reykjanes Ridge
2022-06-10T14:52:58.070Z,19.2,-64.5,32.0,3.66,"101 km NNE of Cruz Bay, U.S. Virgin Islands"
2022-06-10T14:39:42.940Z,18.46,-66.14,100.97,3.15,"2 km NW of Cataño, Puerto Rico"
2022-06-10T14:09:30.212Z,51.53,175.12,10.0,3.8,"196 km SE of Attu Station, Alaska"
2022-06-10T13:45:54.517Z,60.71,-147.39,13.0,2.5,"42 km WSW of Tatitlek, Alaska"
2022-06-10T13:28:12.373Z,-0.66,-80.63,39.62,4.4,"23 km WSW of Bahía de Caráquez, Ecuador"
2022-06-10T13:07:16.212Z,51.81,178.36,109.24,2.6,"Rat Islands, Aleutian Islands, Alaska"
2022-06-10T13:02:15.831Z,51.54,175.12,35.0,3.4,"196 km SE of Attu Station, Alaska"
2022-06-10T12:14:12.650Z,17.7,-67.1,6.96,2.57,"31 km S of La Parguera, Puerto Rico"
2022-06-10T12:08:01.796Z,-0.17,122.89,87.38,4.7,"80 km SSW of Gorontalo, Indonesia"
2022-06-10T11:57:04.608Z,55.13,-161.24,72.46,2.7,"52 km WSW of Sand Point, Alaska"
2022-06-10T10:45:07.220Z,18.17,-64.01,110.73,3.44,"84 km ESE of Cruz Bay, U.S. Virgin Islands"
2022-06-10T10:43:30.500Z,27.3,55.34,10.0,4.0,"93 km W of Bandar Abbas, Iran"
2022-06-10T10:39:10.236Z,-7.31,128.43,137.74,4.1,"207 km NE of Lospalos, Timor Leste"
2022-06-10T08:39:30.969Z,-2.9,141.38,28.69,4.6,"25 km SSE of Vanimo, Papua New Guinea"
2022-06-10T08:26:03.200Z,19.19,-155.49,32.75,3.55,"Island of Hawaii, Hawaii"
2022-06-10T08:18:34.209Z,14.06,-91.34,81.64,4.9,"15 km SSW of Nueva Concepción, Guatemala"
2022-06-10T07:35:38.285Z,32.3,-101.8,7.9,3.3,"19 km N of Stanton, Texas"
2022-06-10T07:35:02.107Z,32.3,-101.79,7.58,2.6,"18 km N of Stanton, Texas"
2022-06-10T06:39:23.546Z,53.14,-166.74,21.44,2.8,"83 km S of Unalaska, Alaska"
2022-06-10T06:21:56.035Z,51.29,-178.34,38.36,3.6,"134 km WSW of Adak, Alaska"
2022-06-10T06:02:28.549Z,38.84,43.4,10.0,4.6,"21 km S of Erci?, Turkey"
2022-06-10T05:36:15.840Z,49.95,179.46,10.0,2.8,south of the Aleutian Islands
2022-06-10T04:39:54.568Z,-5.53,150.54,98.07,4.1,"44 km E of Kimbe, Papua New Guinea"
2022-06-10T03:23:56.876Z,34.62,28.26,42.06,4.1,"137 km SE of Karpathos, Greece"
2022-06-10T03:05:49.762Z,62.19,-150.95,64.7,2.6,"32 km NE of Skwentna, Alaska"
2022-06-10T02:41:57.410Z,-8.45,-74.31,166.82,4.1,"25 km ESE of San Fernando, Peru"
2022-06-10T02:14:06.049Z,41.87,142.2,65.23,4.9,"53 km SSW of Shizunai-furukawach?, Japan"
2022-06-10T01:47:05.460Z,18.25,-64.2,33.8,3.39,"63 km E of Cruz Bay, U.S. Virgin Islands"
2022-06-10T01:40:21.404Z,34.84,33.87,47.15,5.0,"15 km S of Xylofágou, Cyprus"
2022-06-10T01:11:23.800Z,18.89,-67.28,8.19,3.14,"48 km NNW of San Antonio, Puerto Rico"
2022-06-10T00:52:43.560Z,32.54,141.69,10.0,4.2,"Izu Islands, Japan region"
2022-06-10T00:20:56.083Z,53.48,-162.96,10.0,3.5,"155 km S of False Pass, Alaska"
2022-06-10T00:12:36.423Z,-2.98,129.53,10.0,4.6,"79 km ENE of Amahai, Indonesia"
2022-06-09T23:59:34.416Z,12.35,125.33,45.98,4.4,"4 km NE of Lapinig, Philippines"
2022-06-09T23:21:41.176Z,55.56,-157.0,41.0,2.5,"119 km SE of Chignik, Alaska"
2022-06-09T23:14:31.852Z,41.32,140.33,163.35,4.1,"56 km N of Shimokizukuri, Japan"
2022-06-09T22:41:27.453Z,-18.87,-175.75,250.74,4.4,"179 km NW of Pangai, Tonga"
2022-06-09T22:31:51.732Z,38.17,73.73,148.91,4.1,"20 km W of Murghob, Tajikistan"
2022-06-09T22:28:57.491Z,21.65,143.21,292.51,4.0,Mariana Islands region
2022-06-09T22:26:59.100Z,40.29,-124.52,20.18,3.79,"20km W of Petrolia, CA"
2022-06-09T22:12:11.026Z,-2.85,-79.13,76.26,4.4,"15 km WNW of Cuenca, Ecuador"
2022-06-09T21:53:41.428Z,54.44,-159.5,25.06,2.6,"118 km SSE of Sand Point, Alaska"
2022-06-09T20:54:34.668Z,32.36,101.79,10.0,4.2,"254 km NW of Tianpeng, China"
2022-06-09T20:54:20.331Z,-27.25,-112.76,10.0,4.9,Easter Island region
2022-06-09T20:19:02.797Z,-43.57,172.36,10.0,3.5,"2 km NW of Rolleston, New Zealand"
2022-06-09T19:27:02.361Z,32.29,101.92,10.0,4.9,"239 km NW of Tianpeng, China"
2022-06-09T18:52:10.630Z,19.03,-67.11,15.17,3.4,"59 km N of Isabela, Puerto Rico"
2022-06-09T18:49:45.313Z,51.46,-178.06,60.92,3.5,"109 km WSW of Adak, Alaska"
2022-06-09T18:44:12.807Z,54.52,-159.53,29.38,4.5,"110 km SE of Sand Point, Alaska"
2022-06-09T18:40:09.342Z,24.85,-115.2,10.0,4.2,"269 km SSW of Bahía Asunción, Mexico"
2022-06-09T17:28:35.801Z,32.37,101.87,7.0,5.9,"249 km NW of Tianpeng, China"
2022-06-09T17:11:08.629Z,-21.71,-173.82,10.0,4.4,"124 km ESE of ‘Ohonua, Tonga"
2022-06-09T16:21:19.418Z,32.34,101.8,10.0,4.8,"252 km NW of Tianpeng, China"
2022-06-09T16:06:46.019Z,32.16,101.77,10.0,4.8,"240 km N of Kangding, China"
2022-06-09T16:03:26.522Z,32.32,101.84,10.14,5.6,"247 km NW of Tianpeng, China"
2022-06-09T15:37:55.213Z,-31.84,179.84,332.32,4.4,Kermadec Islands region
2022-06-09T15:32:49.864Z,38.49,-117.93,3.7,3.0,"18 km NE of Mina, Nevada"
2022-06-09T15:07:00.346Z,-1.11,-24.41,10.0,4.7,central Mid-Atlantic Ridge
2022-06-09T15:05:05.041Z,31.6,-103.97,7.91,2.5,"36 km NNW of Toyah, Texas"
2022-06-09T14:10:41.863Z,51.34,-176.59,37.43,3.1,"59 km S of Adak, Alaska"
2022-06-09T13:06:35.941Z,53.14,-166.78,35.0,2.6,"83 km S of Unalaska, Alaska"
2022-06-09T13:02:05.349Z,53.02,-166.69,10.0,2.8,"95 km S of Unalaska, Alaska"
2022-06-09T12:54:28.649Z,15.98,-61.26,101.91,4.3,Leeward Islands
2022-06-09T11:52:43.683Z,-5.88,130.6,130.16,4.4,"240 km W of Tual, Indonesia"
2022-06-09T11:39:37.896Z,-9.2,125.38,10.0,4.4,"18 km NE of Suai, Timor Leste"
2022-06-09T11:33:32.354Z,-9.19,125.18,10.0,4.5,"15 km NNW of Suai, Timor Leste"
2022-06-09T11:21:53.333Z,-9.23,125.23,10.0,4.4,"9 km NNW of Suai, Timor Leste"
2022-06-09T11:18:00.404Z,43.07,13.98,10.0,4.3,"11 km ENE of Cupra Marittima, Italy"
2022-06-09T10:30:35.190Z,54.77,164.72,10.0,4.1,"215 km SE of Ust’-Kamchatsk Staryy, Russia"
2022-06-09T10:28:39.902Z,54.33,-159.48,10.0,2.7,"129 km SSE of Sand Point, Alaska"
2022-06-09T09:51:14.094Z,54.52,-159.59,30.11,2.5,"107 km SSE of Sand Point, Alaska"
2022-06-09T09:43:26.021Z,-38.36,-93.19,10.0,4.5,West Chile Rise
2022-06-09T09:22:22.569Z,-58.94,-23.77,10.0,4.4,South Sandwich Islands region
2022-06-09T09:11:10.955Z,14.49,-93.87,10.0,4.1,"130 km SW of La Esperanza (El Zapotal), Mexico"
2022-06-09T08:56:35.790Z,19.21,-155.4,32.27,2.64,"8 km E of P?hala, Hawaii"
2022-06-09T08:32:44.971Z,-24.04,-69.68,74.82,4.8,"Antofagasta, Chile"
2022-06-09T07:34:17.520Z,35.51,-118.39,4.31,3.21,"13km SE of Bodfish, CA"
2022-06-09T07:30:47.985Z,-3.65,131.2,10.0,4.0,"255 km E of Amahai, Indonesia"
2022-06-09T07:01:39.118Z,56.04,-149.85,10.0,2.7,"228 km SE of Chiniak, Alaska"
2022-06-09T06:56:19.998Z,43.12,-126.65,10.0,2.8,"180 km WNW of Port Orford, Oregon"
2022-06-09T06:44:26.350Z,18.73,-66.48,11.19,2.8,"30 km N of Tierras Nuevas Poniente, Puerto Rico"
2022-06-09T06:35:11.009Z,-3.13,129.74,18.92,4.5,"94 km ENE of Amahai, Indonesia"
2022-06-09T05:42:00.525Z,52.53,-168.1,35.0,2.9,"68 km SE of Nikolski, Alaska"
2022-06-09T05:25:07.244Z,-25.99,179.74,502.21,4.0,south of the Fiji Islands
2022-06-09T04:43:07.781Z,0.93,125.59,35.0,4.3,"85 km ESE of Tondano, Indonesia"
2022-06-09T04:17:29.450Z,-6.5,130.31,98.16,4.7,"286 km WSW of Tual, Indonesia"
2022-06-09T03:27:07.746Z,52.01,172.22,10.0,3.9,"114 km SW of Attu Station, Alaska"
2022-06-09T03:00:58.587Z,36.74,105.4,10.0,4.3,"112 km E of Baiyin, China"
2022-06-09T02:57:02.449Z,54.42,-158.3,21.19,3.1,"173 km SE of Sand Point, Alaska"
2022-06-09T02:49:31.996Z,37.6,141.89,35.0,4.3,"79 km E of Namie, Japan"
2022-06-09T02:06:53.030Z,19.21,-155.5,35.49,2.7,"2 km WNW of P?hala, Hawaii"
2022-06-09T01:56:04.070Z,17.9,-66.96,11.07,2.51,"10 km SW of Guánica, Puerto Rico"
2022-06-09T01:44:23.553Z,51.67,178.29,110.18,2.9,"Rat Islands, Aleutian Islands, Alaska"
2022-06-09T01:15:28.737Z,-6.6,130.13,104.03,4.2,Banda Sea
2022-06-09T01:14:15.745Z,32.72,141.68,10.0,4.3,"297 km SSE of Katsuura, Japan"
2022-06-09T01:11:28.707Z,19.54,-62.07,10.0,4.4,"179 km NE of The Valley, Anguilla"
2022-06-09T01:09:44.673Z,19.58,-62.14,10.0,4.7,"179 km NNE of The Valley, Anguilla"
2022-06-09T00:52:43.230Z,18.98,-65.19,20.91,3.14,Puerto Rico region
2022-06-09T00:27:33.841Z,40.34,143.49,15.5,4.5,"153 km ENE of Miyako, Japan"
2022-06-09T00:22:47.413Z,37.51,71.62,107.61,4.2,"6 km ENE of Khorugh, Tajikistan"
2022-06-09T00:22:44.374Z,-15.23,-173.46,10.0,4.7,"88 km NNE of Hihifo, Tonga"
2022-06-08T23:12:51.902Z,6.83,-74.18,92.26,4.6,"23 km NW of Puerto Parra, Colombia"
2022-06-08T22:48:21.560Z,35.51,-118.39,5.2,3.55,"13km SE of Bodfish, CA"
2022-06-08T22:12:29.903Z,31.11,-103.33,2.56,2.7,"29 km WSW of Coyanosa, Texas"
2022-06-08T21:37:31.505Z,12.93,-87.28,13.91,4.3,"14 km NW of Puerto Morazán, Nicaragua"
2022-06-08T21:22:52.362Z,37.45,72.14,210.06,4.1,"51 km E of Khorugh, Tajikistan"
2022-06-08T21:19:32.672Z,51.8,-173.62,45.57,2.9,"58 km SE of Atka, Alaska"
